         28432909 function calls (28411067 primitive calls) in 212.700 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 typing.py:878(__class_getitem__)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
        7    0.000    0.000    0.000    0.000 core.py:5904(__add__)
        1    0.000    0.000    0.000    0.000 queues.py:334(__init__)
       79    0.000    0.000    0.000    0.000 typing.py:685(<genexpr>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:343(get_makefile_filename)
      344    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
      230    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        8    0.000    0.000    0.000    0.000 signal.py:61(<genexpr>)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
     1074    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
       26    0.000    0.000    0.000    0.000 core.py:914(__init__)
       70    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:363(_get_scalar_type_map)
      336    0.000    0.000    0.000    0.000 typing.py:329(__hash__)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:824(update)
        1    0.000    0.000    0.000    0.000 common.py:430(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:4535(ParseElementEnhance)
        2    0.000    0.000    0.000    0.000 sysconfig.py:105(_safe_realpath)
        1    0.000    0.000    0.000    0.000 widgets.py:1338(TextBox)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:374(<dictcomp>)
      166    0.000    0.000    0.000    0.000 colors.py:762(__copy__)
     1271    0.000    0.000    0.000    0.000 inspect.py:2857(parameters)
        1    0.000    0.000    0.000    0.000 widgets.py:2535(SpanSelector)
        4    0.000    0.000    0.000    0.000 typing.py:1593(<listcomp>)
       18    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
       56    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1205(__init__)
      129    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 __init__.py:540(get_configdir)
      573    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 widgets.py:606(RangeSlider)
        1    0.000    0.000    0.000    0.000 image.py:1420(BboxImage)
        1    0.000    0.000    0.000    0.000 __init__.py:44(GOpaque)
        7    0.000    0.000    0.000    0.000 enum.py:932(__or__)
        1    0.000    0.000    0.000    0.000 patches.py:1894(Arc)
       37    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
       40    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        8    0.000    0.000    0.000    0.000 hashlib.py:79(__get_builtin_constructor)
      376    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
        2    0.000    0.000    0.000    0.000 sysconfig.py:165(_extend_dict)
      530    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      103    0.000    0.000    0.000    0.000 _memmapping_reducer.py:119(__init__)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
        1    0.000    0.000    0.000    0.000 process.py:10(<module>)
       24    0.000    0.000    0.000    0.000 context.py:354(set_spawning_popen)
        1    0.000    0.000    0.000    0.000 pool.py:10(<module>)
       39    0.000    0.000    0.000    0.000 pathlib.py:728(__fspath__)
       18    0.000    0.000    0.000    0.000 core.py:990(__init__)
      378    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      650    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
      377    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      346    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 widgets.py:994(CheckButtons)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
       43    0.000    0.000    0.000    0.000 core.py:3107(_generateDefaultName)
      116    0.000    0.000    0.000    0.000 sre_parse.py:1054(expand_template)
        1    0.000    0.000    0.000    0.000 image.py:857(AxesImage)
      379    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:49(__collect_extra_submodules)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
        1    0.000    0.000    0.000    0.000 core.py:4967(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
       30    0.000    0.000    0.000    0.000 _methods.py:54(_any)
       51    0.000    0.000    0.000    0.000 pathlib.py:718(__str__)
        1    0.000    0.000    0.000    0.000 exceptions.py:25(ParseBaseException)
        1    0.000    0.000    0.000    0.000 patches.py:665(Rectangle)
        1    0.000    0.000    0.000    0.000 utils.py:75(wrap)
        8    0.000    0.000    0.000    0.000 typing_extensions.py:489(_get_protocol_attrs)
        1    0.000    0.000    0.000    0.000 core.py:3749(ParseExpression)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
      551    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        7    0.000    0.000    0.000    0.000 __init__.py:907(__set_name__)
        1    0.000    0.000    0.000    0.000 version.py:36(_Version)
        6    0.000    0.000    0.000    0.000 patches.py:2244(<listcomp>)
      206    0.000    0.000    0.000    0.000 _parallel_backends.py:154(retrieval_context)
     1603    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1145(OffsetImage)
        7    0.000    0.000    0.000    0.000 typing.py:248(_tp_cache)
       47    0.000    0.000    0.000    0.000 __init__.py:218(_acquireLock)
       21    0.000    0.000    0.000    0.000 typing.py:586(__init__)
       18    0.000    0.000    0.000    0.000 synchronize.py:114(_make_methods)
        8    0.000    0.000    0.000    0.000 core.py:6028(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:1483(EventCollection)
       20    0.000    0.000    0.000    0.000 weakref.py:323(__new__)
        1    0.000    0.000    0.000    0.000 win.py:2(<module>)
        4    0.000    0.000    0.000    0.000 signal.py:25(_int_to_enum)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
      183    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
       29    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
       40    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
        4    0.000    0.000    0.000    0.000 colors.py:1644(_make_norm_from_scale)
       12    0.000    0.000    0.000    0.000 process.py:234(ident)
      300    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
        3    0.000    0.000    0.000    0.000 pathlib.py:1098(home)
       34    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(copyto)
        1    0.000    0.000    0.000    0.000 core.py:456(DebugActions)
        1    0.000    0.000    0.000    0.000 __init__.py:560(_get_data_path)
       78    0.000    0.000    0.000    0.000 util.py:113(set_)
        1    0.000    0.000    0.000    0.000 offsetbox.py:908(AnchoredOffsetbox)
        6    0.000    0.000    0.000    0.000 core.py:6023(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:559(get_cachedir)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
      448    0.000    0.000    0.000    0.000 colors.py:338(<genexpr>)
       18    0.000    0.000    0.000    0.000 typing.py:868(__new__)
     1049    0.000    0.000    0.000    0.000 inspect.py:2543(default)
       18    0.000    0.000    0.000    0.000 copyreg.py:99(_slotnames)
      787    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
        1    0.000    0.000    0.000    0.000 widgets.py:2038(MultiCursor)
       57    0.000    0.000    0.000    0.000 typing.py:839(<genexpr>)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
     1866    0.000    0.000    0.000    0.000 __init__.py:835(<lambda>)
        1    0.000    0.000    0.000    0.000 polar.py:803(PolarAxes)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
      168    0.000    0.000    0.000    0.000 context.py:351(get_spawning_popen)
        1    0.000    0.000    0.000    0.000 _pslinux.py:628(per_cpu_times)
        1    0.000    0.000    0.000    0.000 helpers.py:1027(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:2634(ConnectionStyle)
      309    0.000    0.000    0.000    0.000 typing.py:324(__eq__)
      103    0.000    0.000    0.000    0.000 parallel.py:1473(_print)
       47    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 collections.py:1147(PolyCollection)
      149    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        6    0.000    0.000    0.000    0.000 numeric.py:2517(extend_all)
        1    0.000    0.000    0.000    0.000 tokenize.py:388(open)
      147    0.000    0.000    0.000    0.000 TiffTags.py:27(__new__)
        1    0.000    0.000    0.000    0.000 {rectangle}
      139    0.000    0.000    0.000    0.000 core.py:790(preParse)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
      316    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 patches.py:884(RegularPolygon)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:9(<module>)
       15    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
      530    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(get_filename)
      183    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 patches.py:1512(Ellipse)
      682    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
      127    0.000    0.000    0.000    0.000 process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 core.py:6442(__new__)
        4    0.000    0.000    0.000    0.000 random.py:94(__init__)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:107(GArray)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
      314    0.000    0.000    0.000    0.000 __init__.py:769(__iter__)
        1    0.000    0.000    0.000    0.000 synchronize.py:11(<module>)
       21    0.000    0.000    0.000    0.000 typing.py:900(__init_subclass__)
        1    0.000    0.000    0.000    0.000 core.py:5111(__init__)
       57    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1221(_get_parent_path)
        7    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 results.py:34(ParseResults)
       12    0.000    0.000    0.000    0.000 resource_tracker.py:83(getfd)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
        1    0.000    0.000    0.000    0.000 image.py:1357(FigureImage)
       30    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
        1    0.000    0.000    0.000    0.000 legend_handler.py:505(HandlerPathCollection)
       40    0.000    0.000    0.000    0.000 _collections_abc.py:698(__init__)
       48    0.000    0.000    0.000    0.000 popen_loky_posix.py:27(__init__)
        3    0.000    0.000    0.000    0.000 enum.py:889(_missing_)
      108    0.000    0.000    0.000    0.000 context.py:357(assert_spawning)
        1    0.000    0.000    0.000    0.000 widgets.py:3846(PolygonSelector)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:754(exec_module)
        1    0.000    0.000    0.000    0.000 patches.py:1168(Wedge)
      103    0.000    0.000    0.000    0.000 {built-in method _operator.mul}
        1    0.000    0.000    0.000    0.000 core.py:5412(Forward)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1101(AnchoredText)
       19    0.000    0.000    0.000    0.000 subprocess.py:1634(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:151(MathtextBackendPath)
       44    0.000    0.000    0.000    0.000 functools.py:487(lru_cache)
        3    0.000    0.000    0.000    0.000 enum.py:899(_create_pseudo_member_)
      546    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
     1015    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
      444    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 image.py:1204(PcolorImage)
       51    0.000    0.000    0.000    0.000 colors.py:384(<genexpr>)
        4    0.000    0.000    0.000    0.000 ast.py:51(literal_eval)
      476    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
       44    0.000    0.000    0.000    0.000 core.py:3986(<genexpr>)
        8    0.000    0.000    0.000    0.000 deprecation.py:139(finalize)
      650    0.000    0.000    0.000    0.000 numeric.py:1475(_cross_dispatcher)
        3    0.000    0.000    0.000    0.000 random.py:123(seed)
        1    0.000    0.000    0.000    0.000 process_executor.py:120(__init__)
        5    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
